name,title list,actor_id,gender,character,actor_popularity,movie_id,title
Vinton Hayworth,Spartacus,153309.0,2.0,Metallius (uncredited),1.788,967,Spartacus
Loren Janes,Spartacus,951607.0,2.0,Salt Mine Slave / Gladiator / Slave General (uncredited),1.614,967,Spartacus
Jil Jarmyn,Spartacus,246269.0,1.0,Julia (uncredited),1.562,967,Spartacus
Aron Kincaid,Spartacus,98169.0,2.0,Crassus' Standard-Bearer (uncredited),1.22,967,Spartacus
Dayton Lummis,Spartacus,88887.0,2.0,Symmachus (uncredited),2.086,967,Spartacus
Bob Morgan,Spartacus,190776.0,2.0,Galeno (uncredited),0.6,967,Spartacus
Tracy Olsen,Spartacus,135069.0,1.0,Girl (uncredited),0.6,967,Spartacus
Leonard Penn,Spartacus,144381.0,2.0,Garrison Officer (uncredited),1.96,967,Spartacus
Vic Perrin,Spartacus,15949.0,2.0,Narrator (voice) (uncredited),3.345,967,Spartacus
Larry Thor,Spartacus,85774.0,2.0,Staff Officer (uncredited),0.98,967,Spartacus
Dale van Sickel,Spartacus,34094.0,2.0,Trainer (uncredited),0.988,967,Spartacus
Carleton Young,Spartacus,2098.0,2.0,Herald (uncredited),1.135,967,Spartacus
Duke Fishman,Spartacus,1547818.0,2.0,Roman Senator (uncredited),1.545,967,Spartacus
Robert Stevenson,Spartacus,1591738.0,2.0,Legionnaire (uncredited),0.6,967,Spartacus
John Barton,Spartacus,1600055.0,0.0,Slave (uncredited),0.98,967,Spartacus
Jerry Brown,Spartacus,1600058.0,0.0,Soldier (uncredited),0.6,967,Spartacus
John Benson,Spartacus,1559631.0,0.0,Guard (uncredited),1.02,967,Spartacus
Rossana Podestà,Slave of Rome,128330.0,1.0,Antea,1.373,284016,Slave of Rome
Guy Madison,Slave of Rome,40201.0,2.0,Marco Valerio,2.058,284016,Slave of Rome
Mario Petri,"Fury of Achilles, Caesar Against the Pirates, Slave of Rome",128243.0,2.0,Lyricus,1.099,284016,Slave of Rome
Giacomo Rossi-Stuart,Slave of Rome,22479.0,2.0,,1.4,284016,Slave of Rome
Raf Baldassarre,"Nefertiti, Queen of the Nile, The Loves of Salammbo, Slave of Rome",50782.0,2.0,,0.828,284016,Slave of Rome
Ignazio Leone,"Caesar Against the Pirates, Slave of Rome",144994.0,2.0,,1.38,284016,Slave of Rome
Ferdinando Poggi,"The Loves of Salammbo, Slave of Rome",114645.0,2.0,,0.98,284016,Slave of Rome
Mirko Boman,Slave of Rome,63884.0,2.0,,0.98,284016,Slave of Rome
Goffredo Unger,Slave of Rome,100956.0,2.0,,0.6,284016,Slave of Rome
Steve Reeves,"Duel of the Titans, The Giant of Marathon, The Slave",39162.0,2.0,Randus,4.316,208835,The Slave
Jacques Sernas,"Duel of the Titans, The Loves of Salammbo, The Slave",102026.0,2.0,Vetius,2.52,208835,The Slave
Gianna Maria Canale,The Slave,57472.0,1.0,Claudia,0.972,208835,The Slave
Claudio Gora,The Slave,32677.0,2.0,Crassus,1.102,208835,The Slave
Ombretta Colli,The Slave,101114.0,0.0,Saide,0.728,208835,The Slave
Roland Bartrop,The Slave,153154.0,2.0,Lumonius,0.6,208835,The Slave
Franco Balducci,The Slave,29431.0,2.0,Verus,0.6,208835,The Slave
Enzo Fiermonte,"Hannibal, The Slave",39165.0,2.0,Gulbar,1.96,208835,The Slave
Renato Baldini,"Esther and the King, The Slave",33549.0,2.0,Verulus,0.6,208835,The Slave
Gloria Parri,The Slave,2212311.0,1.0,Egyptian slave woman,0.6,208835,The Slave
Ivo Garrani,"The Giant of Marathon, The Slave",84251.0,0.0,Julius Caesar - Roman Triunvir,0.694,208835,The Slave
Ahmed Ramzy,The Slave,1233926.0,2.0,Murdok - a Lybian Chief,0.6,208835,The Slave
Claude Rains,Caesar and Cleopatra,4113.0,2.0,Julius Caesar,1.975,31561,Caesar and Cleopatra
Vivien Leigh,Caesar and Cleopatra,10538.0,1.0,Cleopatra,4.12,31561,Caesar and Cleopatra
Stewart Granger,Caesar and Cleopatra,41235.0,2.0,Apollodorus,1.816,31561,Caesar and Cleopatra
Flora Robson,Caesar and Cleopatra,30126.0,1.0,Ftatateeta,1.764,31561,Caesar and Cleopatra
Francis L. Sullivan,Caesar and Cleopatra,93900.0,2.0,Pothinus,0.6,31561,Caesar and Cleopatra
Basil Sydney,Caesar and Cleopatra,50998.0,2.0,Rufio,1.22,31561,Caesar and Cleopatra
Cecil Parker,Caesar and Cleopatra,14300.0,2.0,Britannus,0.695,31561,Caesar and Cleopatra
Raymond Lovell,Caesar and Cleopatra,115376.0,0.0,Lucius Septimus,1.138,31561,Caesar and Cleopatra
Anthony Eustrel,Caesar and Cleopatra,143579.0,2.0,Achillas,0.98,31561,Caesar and Cleopatra
Ernest Thesiger,Caesar and Cleopatra,2925.0,2.0,Theodotus,0.872,31561,Caesar and Cleopatra
Anthony Harvey,Caesar and Cleopatra,12009.0,2.0,Ptolemy,0.6,31561,Caesar and Cleopatra
Robert Adams,Caesar and Cleopatra,106991.0,2.0,Nubian Slave,0.6,31561,Caesar and Cleopatra
Olga Edwardes,Caesar and Cleopatra,601629.0,1.0,Cleopatra's Lady Attendant,1.532,31561,Caesar and Cleopatra
Stanley Holloway,Caesar and Cleopatra,12727.0,2.0,Belzanor,3.932,31561,Caesar and Cleopatra
Michael Rennie,Caesar and Cleopatra,12282.0,2.0,1st Centurion,3.2,31561,Caesar and Cleopatra
Esme Percy,Caesar and Cleopatra,47668.0,0.0,Major Domo,1.22,31561,Caesar and Cleopatra
Leo Genn,Caesar and Cleopatra,29655.0,2.0,Bel Affris,1.872,31561,Caesar and Cleopatra
Alan Wheatley,Caesar and Cleopatra,97245.0,2.0,Persian,0.6,31561,Caesar and Cleopatra
Charles Victor,Caesar and Cleopatra,97425.0,2.0,1st Porter,0.6,31561,Caesar and Cleopatra
Ronald Shiner,Caesar and Cleopatra,592570.0,2.0,2nd Porter,0.98,31561,Caesar and Cleopatra
John Laurie,Caesar and Cleopatra,3673.0,2.0,1st. Auxiliary Sentinel,0.657,31561,Caesar and Cleopatra
James McKechnie,Caesar and Cleopatra,146551.0,2.0,2nd. Centurion,1.597,31561,Caesar and Cleopatra
Anthony Holles,Caesar and Cleopatra,95028.0,2.0,Boatman,0.6,31561,Caesar and Cleopatra
John Bryning,Caesar and Cleopatra,1053796.0,0.0,Sentinel,0.6,31561,Caesar and Cleopatra
Charles Rolfe,Caesar and Cleopatra,1196677.0,2.0,2nd. Auxiliary Sentinel,1.38,31561,Caesar and Cleopatra
Felix Aylmer,Caesar and Cleopatra,85345.0,2.0,1st. Nobleman,1.073,31561,Caesar and Cleopatra
Ivor Barnard,Caesar and Cleopatra,89209.0,2.0,2nd. Nobleman,1.4,31561,Caesar and Cleopatra
Valentine Dyall,Caesar and Cleopatra,47480.0,2.0,1st. Guardsman,1.62,31561,Caesar and Cleopatra
Charles Deane,Caesar and Cleopatra,1100722.0,2.0,2nd. Guardsman,0.6,31561,Caesar and Cleopatra
B.Q. Alakija,Caesar and Cleopatra,2526151.0,0.0,Ethiopian Dancer (uncredited),0.6,31561,Caesar and Cleopatra
Chick Alexander,Caesar and Cleopatra,2376570.0,0.0,Major Domo's Attendant (uncredited),0.6,31561,Caesar and Cleopatra
Hylton Allen,Caesar and Cleopatra,1556302.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Renée Asherson,Caesar and Cleopatra,20055.0,1.0,Iras (uncredited),0.648,31561,Caesar and Cleopatra
Marie Ault,Caesar and Cleopatra,27911.0,1.0,Egyptian Lady (uncredited),0.621,31561,Caesar and Cleopatra
Peter Bayliss,Caesar and Cleopatra,192856.0,2.0,Aide to Mithridates (uncredited),0.61,31561,Caesar and Cleopatra
André Belhomme,Caesar and Cleopatra,2526153.0,2.0,Boatman (uncredited),0.6,31561,Caesar and Cleopatra
Agnes Bernelle,Caesar and Cleopatra,1236748.0,1.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
June Black,Caesar and Cleopatra,2526154.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Mary Boyle,Caesar and Cleopatra,2526155.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Dorothy Bramhall,Caesar and Cleopatra,224019.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Bernard Bright,Caesar and Cleopatra,2526156.0,0.0,Ethiopian Dancer (uncredited),0.6,31561,Caesar and Cleopatra
Olwen Brookes,Caesar and Cleopatra,1386385.0,1.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Ena Burrill,Caesar and Cleopatra,2526157.0,0.0,Egyptian Lady (uncredited),0.6,31561,Caesar and Cleopatra
Mihalis Kakogiannis,Caesar and Cleopatra,65843.0,2.0,Councillor (uncredited),1.313,31561,Caesar and Cleopatra
Alice Calvert,Caesar and Cleopatra,2526158.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Cecil Calvert,Caesar and Cleopatra,2526160.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Bob Cameron,Caesar and Cleopatra,1798212.0,0.0,Bucinator (uncredited),0.6,31561,Caesar and Cleopatra
Jill Carpenter,Caesar and Cleopatra,2526162.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Gerald Case,Caesar and Cleopatra,224018.0,2.0,Roman Tax Officer (uncredited),0.6,31561,Caesar and Cleopatra
O.B. Clarence,Caesar and Cleopatra,558276.0,2.0,Egyptian (uncredited),1.094,31561,Caesar and Cleopatra
Paul Croft,Caesar and Cleopatra,1555948.0,2.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Jackie Daniels,Caesar and Cleopatra,1846832.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Ronald Davidson,Caesar and Cleopatra,2526164.0,0.0,Roman Officer (uncredited),0.6,31561,Caesar and Cleopatra
Anna Davis,Caesar and Cleopatra,2526165.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Daphne Day,Caesar and Cleopatra,2526166.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Bernard de Gautier,Caesar and Cleopatra,2526168.0,0.0,Assistant Palace Official (uncredited),0.6,31561,Caesar and Cleopatra
Nantando de Villiers,Caesar and Cleopatra,2526169.0,0.0,Fan Girl (uncredited),0.6,31561,Caesar and Cleopatra
Roy Ellett,Caesar and Cleopatra,2526170.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Lilla Erulkar,Caesar and Cleopatra,2526171.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Margaret Fernald,Caesar and Cleopatra,2526172.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Ingrid Forrest,Caesar and Cleopatra,2058261.0,0.0,Dancer (uncredited),0.6,31561,Caesar and Cleopatra
Harold Franklyn,Caesar and Cleopatra,2526174.0,0.0,Boatman (uncredited),0.6,31561,Caesar and Cleopatra
Toni Gable,Caesar and Cleopatra,1533981.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Gordon Gantry,Caesar and Cleopatra,2526175.0,0.0,Roman Officer (uncredited),0.6,31561,Caesar and Cleopatra
Renee Gilbert,Caesar and Cleopatra,2526176.0,0.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Babette Griffin,Caesar and Cleopatra,2526177.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Kathleen Harrison,Caesar and Cleopatra,96421.0,1.0,Egyptian Woman (uncredited),2.427,31561,Caesar and Cleopatra
Margaret Harvey,Caesar and Cleopatra,2526178.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Michael Martin Harvey,Caesar and Cleopatra,1198648.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Billy Holland,Caesar and Cleopatra,1177626.0,0.0,Roman Officer (uncredited),1.38,31561,Caesar and Cleopatra
Jean Hulley,Caesar and Cleopatra,2526179.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Hamilton Humphries,Caesar and Cleopatra,2526180.0,0.0,Auxiliary Roman Sentinel (uncredited),0.6,31561,Caesar and Cleopatra
Moya Iles,Caesar and Cleopatra,2526181.0,0.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Basil Jayson,Caesar and Cleopatra,2526182.0,0.0,Mithridates (uncredited),0.6,31561,Caesar and Cleopatra
Virginia Keiley,Caesar and Cleopatra,1126706.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Frederick Kelsey,Caesar and Cleopatra,2526184.0,0.0,Senator (uncredited),0.6,31561,Caesar and Cleopatra
Gerhard Kempinski,Caesar and Cleopatra,936930.0,2.0,Angry Boatman (uncredited),0.6,31561,Caesar and Cleopatra
Kay Kendall,Caesar and Cleopatra,142385.0,1.0,Slave Girl (uncredited),1.62,31561,Caesar and Cleopatra
Don Kenito,Caesar and Cleopatra,2526187.0,0.0,Singing Boatman (uncredited),0.6,31561,Caesar and Cleopatra
Rita Lancaster,Caesar and Cleopatra,2526188.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Harry Lane,Caesar and Cleopatra,1065258.0,2.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Hilda Lawrence,Caesar and Cleopatra,2526189.0,0.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Alan Lewis,Caesar and Cleopatra,1463137.0,2.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Peter Lilley,Caesar and Cleopatra,2526191.0,0.0,Roman Officer (uncredited),0.6,31561,Caesar and Cleopatra
Leonard Llewellyn,Caesar and Cleopatra,2526192.0,0.0,Palace Official (uncredited),0.6,31561,Caesar and Cleopatra
Peter Lord,Caesar and Cleopatra,2526193.0,0.0,Special Roman Centurian (uncredited),0.6,31561,Caesar and Cleopatra
George Luck,Caesar and Cleopatra,2526194.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Mary Macklin,Caesar and Cleopatra,2526195.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
H.F. Maltby,Caesar and Cleopatra,27947.0,2.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Zena Marshall,Caesar and Cleopatra,9875.0,1.0,Lady-in-Waiting (uncredited),1.4,31561,Caesar and Cleopatra
Gibb McLaughlin,Caesar and Cleopatra,109864.0,2.0,High Priest (uncredited),0.994,31561,Caesar and Cleopatra
Barry Meaton,Caesar and Cleopatra,2526196.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Mary Midwinter,Caesar and Cleopatra,2526197.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Roma Milne,Caesar and Cleopatra,2513691.0,0.0,Fan Girl (uncredited),0.6,31561,Caesar and Cleopatra
Charles Minor,Caesar and Cleopatra,2526198.0,0.0,Boatman (uncredited),0.6,31561,Caesar and Cleopatra
Anne Moore,Caesar and Cleopatra,2526199.0,0.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Roger Moore,"Romulus and the Sabines, Caesar and Cleopatra",10222.0,2.0,Roman Soldier (uncredited),4.014,31561,Caesar and Cleopatra
Cathleen Nesbitt,Caesar and Cleopatra,46098.0,1.0,Egyptian Lady (uncredited),0.999,31561,Caesar and Cleopatra
Shaun Noble,Caesar and Cleopatra,153026.0,2.0,Aide to Achillas (uncredited),0.6,31561,Caesar and Cleopatra
Louise Nolan,Caesar and Cleopatra,2526200.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Charles Paton,Caesar and Cleopatra,7382.0,2.0,Councillor (uncredited),1.094,31561,Caesar and Cleopatra
Ingrid Puxon,Caesar and Cleopatra,2526201.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Jean Richards,Caesar and Cleopatra,1198204.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Princess Roshanara,Caesar and Cleopatra,2526202.0,0.0,Lady (uncredited),0.6,31561,Caesar and Cleopatra
Roy Russell,Caesar and Cleopatra,588602.0,2.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Anne Sassoon,Caesar and Cleopatra,2526203.0,0.0,Slave Girl (uncredited),0.6,31561,Caesar and Cleopatra
Jean Simmons,"The Egyptian, Spartacus, Caesar and Cleopatra",14500.0,1.0,Harpist (uncredited),8.409,31561,Caesar and Cleopatra
Eve Smith,Caesar and Cleopatra,1178195.0,1.0,Fan Girl (uncredited),0.6,31561,Caesar and Cleopatra
Don Stannard,Caesar and Cleopatra,146946.0,2.0,Roman Officer (uncredited),0.6,31561,Caesar and Cleopatra
Russell Thorndike,Caesar and Cleopatra,84283.0,0.0,Harpist's Master (uncredited),0.69,31561,Caesar and Cleopatra
Ludwig von Wohl,Caesar and Cleopatra,28121.0,0.0,Palace Official (uncredited),1.4,31561,Caesar and Cleopatra
Abdul Wahab,Caesar and Cleopatra,1809366.0,0.0,Cleopatra's Attendant (uncredited),0.6,31561,Caesar and Cleopatra
C. Jervis Walter,Caesar and Cleopatra,2526204.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Wilfred Walter,Caesar and Cleopatra,97237.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Mackenzie Ward,Caesar and Cleopatra,592393.0,0.0,Councillor (uncredited),0.6,31561,Caesar and Cleopatra
Jeanee Williams,Caesar and Cleopatra,2526205.0,0.0,Lady in Waiting (uncredited),0.6,31561,Caesar and Cleopatra
Pascale Petit,A Queen for Caesar,36211.0,1.0,Cleopatra,2.084,330627,A Queen for Caesar
George Ardisson,A Queen for Caesar,38098.0,2.0,Achillas,2.188,330627,A Queen for Caesar
Rik Battaglia,"Esther and the King, Hannibal, A Queen for Caesar",5565.0,2.0,Lucius,0.73,330627,A Queen for Caesar
Corrado Pani,"Amazons of Rome, A Queen for Caesar",123910.0,2.0,Ptolemy,1.411,330627,A Queen for Caesar
Franco Volpi,"Duel of the Titans, A Queen for Caesar",50008.0,0.0,Apollodorus,0.6,330627,A Queen for Caesar
Ennio Balbo,A Queen for Caesar,1049841.0,2.0,Theodotus,0.6,330627,A Queen for Caesar
Nerio Bernardi,"The Lion of Thebes, A Queen for Caesar",99530.0,2.0,Scaurus,2.062,330627,A Queen for Caesar
Aurora de Alba,A Queen for Caesar,97631.0,1.0,Rabis,1.603,330627,A Queen for Caesar
Nando Angelini,A Queen for Caesar,89283.0,0.0,Sextus Pompeius,1.96,330627,A Queen for Caesar
Barbara Loy,A Queen for Caesar,1121924.0,0.0,,0.98,330627,A Queen for Caesar
Nino Marchetti,A Queen for Caesar,1262842.0,2.0,Pompey's Messenger,0.656,330627,A Queen for Caesar
Barbara Nardi,A Queen for Caesar,2960607.0,0.0,Servant,0.6,330627,A Queen for Caesar
Piero Palermini,"Nefertiti, Queen of the Nile, A Queen for Caesar",98787.0,2.0,Afranio,0.98,330627,A Queen for Caesar
Akim Tamiroff,A Queen for Caesar,30719.0,2.0,Pompey,2.094,330627,A Queen for Caesar
Gordon Scott,"Duel of the Titans, Hero of Babylon, A Queen for Caesar",129313.0,2.0,Julius Caesar,1.4,330627,A Queen for Caesar
Giovanni Cianfriglia,A Queen for Caesar,50745.0,2.0,Commerciante #1 (uncredited),1.4,330627,A Queen for Caesar
Benito Stefanelli,A Queen for Caesar,4661.0,2.0,Commerciante #2 (uncredited),2.668,330627,A Queen for Caesar
Loray White,The Notorious Cleopatra,1776736.0,1.0,Cleopatra,0.6,112424,The Notorious Cleopatra
Johnny Rocco,The Notorious Cleopatra,1135664.0,0.0,Antony,0.6,112424,The Notorious Cleopatra
Jay Edwards,The Notorious Cleopatra,194760.0,2.0,Caesar,0.828,112424,The Notorious Cleopatra
Dixie Donovan,The Notorious Cleopatra,1063501.0,0.0,Charmain,0.6,112424,The Notorious Cleopatra
John Vincent,The Notorious Cleopatra,1085233.0,2.0,Enobarbus,0.6,112424,The Notorious Cleopatra
Christopher Stone,The Notorious Cleopatra,1288337.0,2.0,Demetrius,0.6,112424,The Notorious Cleopatra
Ronald South,The Notorious Cleopatra,558560.0,0.0,Lepidus (as Ron Smith),0.6,112424,The Notorious Cleopatra
Larry Martinelli,The Notorious Cleopatra,1112210.0,2.0,Brutus,0.6,112424,The Notorious Cleopatra
James Brand,The Notorious Cleopatra,1302662.0,2.0,Centurion,0.6,112424,The Notorious Cleopatra
Frank Cuva,The Notorious Cleopatra,1174845.0,2.0,Messenger (as Frank James),0.6,112424,The Notorious Cleopatra
Suzanne Fields,The Notorious Cleopatra,33567.0,1.0,Slave Girl,0.84,112424,The Notorious Cleopatra
Neola Graef,The Notorious Cleopatra,1262567.0,1.0,Orgy Girl (uncredited),0.6,112424,The Notorious Cleopatra
Casey Larrain,The Notorious Cleopatra,100163.0,0.0,Orgy Girl (uncredited),0.6,112424,The Notorious Cleopatra
Cheryl Powell,The Notorious Cleopatra,1122862.0,1.0,Orgy Girl at Sacrifice,0.98,112424,The Notorious Cleopatra
Marcella Petrelli,The Erotic Dreams of Cleopatra,1174243.0,1.0,Cleopatra,2.199,326088,The Erotic Dreams of Cleopatra
Rita Silva,The Erotic Dreams of Cleopatra,1148749.0,1.0,Kelmis,1.38,326088,The Erotic Dreams of Cleopatra
Jacques Stany,The Erotic Dreams of Cleopatra,93126.0,2.0,Julius Caesar,0.608,326088,The Erotic Dreams of Cleopatra
Andrea Coppola,The Erotic Dreams of Cleopatra,230677.0,2.0,Spurina,1.176,326088,The Erotic Dreams of Cleopatra
Venantino Venantini,The Erotic Dreams of Cleopatra,22312.0,2.0,Dolabella,3.113,326088,The Erotic Dreams of Cleopatra
Mónica Zanchi,The Erotic Dreams of Cleopatra,100425.0,1.0,"Ananka, the 'sick' girl",1.943,326088,The Erotic Dreams of Cleopatra
Maurizio Faraoni,The Erotic Dreams of Cleopatra,1604910.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Paul Branco,The Erotic Dreams of Cleopatra,1604911.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Franca Torlone,The Erotic Dreams of Cleopatra,1604912.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Jac Perac,The Erotic Dreams of Cleopatra,1604913.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Filippo Perrone,The Erotic Dreams of Cleopatra,1046523.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Annie Trevilly,The Erotic Dreams of Cleopatra,1604914.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Monica Ciprari,The Erotic Dreams of Cleopatra,1604915.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Flo Astair,The Erotic Dreams of Cleopatra,1604916.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Alessandra Tani,The Erotic Dreams of Cleopatra,1604917.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Laura Angeli,The Erotic Dreams of Cleopatra,1604918.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Nadine Raussiel,The Erotic Dreams of Cleopatra,1604919.0,0.0,,0.6,326088,The Erotic Dreams of Cleopatra
Antonio Spinnato,The Erotic Dreams of Cleopatra,1604920.0,2.0,,0.6,326088,The Erotic Dreams of Cleopatra
Laura De Benedittis,The Erotic Dreams of Cleopatra,102166.0,1.0,,0.6,326088,The Erotic Dreams of Cleopatra
David Calder,National Theatre Live: Julius Caesar,10779.0,2.0,Julius Caesar,2.549,465616,National Theatre Live: Julius Caesar
Michelle Fairley,National Theatre Live: Julius Caesar,20057.0,1.0,Caius Cassius,3.693,465616,National Theatre Live: Julius Caesar
David Morrissey,National Theatre Live: Julius Caesar,18616.0,2.0,Mark Antony,2.789,465616,National Theatre Live: Julius Caesar
Ben Whishaw,National Theatre Live: Julius Caesar,17064.0,2.0,Marcus Brutus,16.881,465616,National Theatre Live: Julius Caesar
Wendy Kweh,National Theatre Live: Julius Caesar,1229288.0,1.0,"Calpurnia, Caesar's Wife/Varro, Brutus' Army",0.6,465616,National Theatre Live: Julius Caesar
Leaphia Darko,National Theatre Live: Julius Caesar,2864248.0,1.0,"Portia, Brutus's Wife",0.6,465616,National Theatre Live: Julius Caesar
Fred Fergus,National Theatre Live: Julius Caesar,1890458.0,2.0,"Lucius, Brutus's Aide/Cinna, A Poet/Street Band",0.6,465616,National Theatre Live: Julius Caesar
Kit Young,National Theatre Live: Julius Caesar,2361755.0,2.0,"Octavius, Caesar's Heir/Street Band",2.009,465616,National Theatre Live: Julius Caesar
Mark Penfold,National Theatre Live: Julius Caesar,1190990.0,2.0,"Lepidus, Triumvirate/Caius Ligarius, Conspirator/Soothsayer",1.008,465616,National Theatre Live: Julius Caesar
Adjoa Andoh,National Theatre Live: Julius Caesar,109651.0,1.0,"Casca, Conspirator",3.113,465616,National Theatre Live: Julius Caesar
Nick Sampson,National Theatre Live: Julius Caesar,1205267.0,2.0,"Cinna, Conspirator",0.6,465616,National Theatre Live: Julius Caesar
Leila Farzad,National Theatre Live: Julius Caesar,2044882.0,1.0,"Decius Brutus, Conspirator",0.6,465616,National Theatre Live: Julius Caesar
Hannah Stokely,National Theatre Live: Julius Caesar,1906029.0,1.0,"Metellus Cimber, Conspirator",1.094,465616,National Theatre Live: Julius Caesar
Abraham Popoola,National Theatre Live: Julius Caesar,1432064.0,2.0,"Trebonius, Conspirator/Street Band",0.6,465616,National Theatre Live: Julius Caesar
Sid Sagar,National Theatre Live: Julius Caesar,1821649.0,2.0,"Flavius, Tribune / Popilius Lena, Senator",0.611,465616,National Theatre Live: Julius Caesar
Rosie Ede,National Theatre Live: Julius Caesar,1737976.0,1.0,"Marullus, Tribune/Artemidorus, Citizen",0.6,465616,National Theatre Live: Julius Caesar
Zachary Hart,National Theatre Live: Julius Caesar,2671425.0,2.0,"Philo, Octavius' Army / Claudius, Brutus' Army/Street Band",0.6,465616,National Theatre Live: Julius Caesar
Kheiron,Brutus vs Cesar,1333461.0,2.0,Brutus,0.98,613370,Brutus vs Cesar
Thierry Lhermitte,Brutus vs Cesar,21177.0,2.0,Rufus,2.337,613370,Brutus vs Cesar
Gérard Darmon,Brutus vs Cesar,47337.0,2.0,Cassius,3.109,613370,Brutus vs Cesar
Ramzy Bedia,Brutus vs Cesar,67714.0,2.0,César,1.4,613370,Brutus vs Cesar
Pierre Richard,Brutus vs Cesar,24501.0,2.0,Alorix,3.906,613370,Brutus vs Cesar
Reem Kherici,Brutus vs Cesar,583687.0,1.0,Efna,1.394,613370,Brutus vs Cesar
Artus,Brutus vs Cesar,1562548.0,2.0,Spartacus,0.781,613370,Brutus vs Cesar
Issa Doumbia,Brutus vs Cesar,582045.0,2.0,Lucius,0.6,613370,Brutus vs Cesar
Bérengère Krief,Brutus vs Cesar,1179907.0,1.0,Erell,1.22,613370,Brutus vs Cesar
Eye Haïdara,Brutus vs Cesar,149989.0,1.0,Antonia,1.4,613370,Brutus vs Cesar
Lina El Arabi,Brutus vs Cesar,1686837.0,1.0,Albana,1.256,613370,Brutus vs Cesar
Youssef Hajdi,Brutus vs Cesar,458904.0,2.0,Vercingétorix,0.6,613370,Brutus vs Cesar
Antoine Bertrand,Brutus vs Cesar,90681.0,2.0,Medicus,1.4,613370,Brutus vs Cesar
Pascal Demolon,Brutus vs Cesar,1033622.0,2.0,Décimus,1.4,613370,Brutus vs Cesar
Marc Zinga,Brutus vs Cesar,578512.0,0.0,Claudius,1.445,613370,Brutus vs Cesar
David Salles,Brutus vs Cesar,130454.0,2.0,Publius,0.688,613370,Brutus vs Cesar
Guillermo Guiz,Brutus vs Cesar,1807069.0,0.0,Apius,0.98,613370,Brutus vs Cesar
